,"Track ID","Artists","Album Name","Album ID","Release Date","External URLs","Track Name","Popularity","Duration (ms)","Explicit","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Genre"
66,"1Yc7xkIKn4azt5n3O7TmTX",,,"1TGtu5jafWlnpQQfQ55ozp",0,"https://open.spotify.com/track/1Yc7xkIKn4azt5n3O7TmTX",,0,0,"False",0.648,0.555,5,-8.322,1,0.0247,0.131,"1.54e-06",0.156,0.454,99.992,4,"Unknown"
67,"7d20zqaMNkVeG0xSiO3bAE","Vasantrao Deshpande","Ashtavinayak","34mKcIFzGlekyoWLeLAmv9",1979-12-31,"https://open.spotify.com/track/7d20zqaMNkVeG0xSiO3bAE","Pratham Tula Vandito",46,373560,"False",0.284,0.426,9,-12.29,1,0.0385,0.984,0.000659,0.216,0.665,76.365,4,"indian classical, hindustani vocal, marathi traditional"
68,"5XEWnI7DPLqFxyPsSiesFS","R. D. Burman, Shabbir Kumar, Lata Mangeshkar","Betaab","4fh11F5wsShUyaRjxug7cx",1988-01-01,"https://open.spotify.com/track/5XEWnI7DPLqFxyPsSiesFS","Jab Hum Jawan Honge",0,429800,"False",0.563,0.45,1,-11.361,0,0.0473,0.785,"2.35e-06",0.125,0.841,135.984,4,"lata, filmi, chutney, classic bollywood"
69,"1GBhxvLrjpdku6Mk6ewCay","Laxmikant–Pyarelal, Lata Mangeshkar","Aasha","4FRckjmBtVwWT590CGfJmo",1985-01-01,"https://open.spotify.com/track/1GBhxvLrjpdku6Mk6ewCay","Sheesha Ho Ya Dil Ho",0,346480,"False",0.428,0.646,4,-6.284,1,0.0917,0.864,"1.03e-06",0.157,0.543,128.195,3,"lata, filmi, classic bollywood"
70,"0mZojrLOYUFofE20NNjuVR","KK, Sunidhi Chauhan","Taxi No. 9211","4IgOKnoqa9pwoZLpAL3kKd",2006-02-24,"https://open.spotify.com/track/0mZojrLOYUFofE20NNjuVR","Ek Nazar Mein Bhi",45,277946,"False",0.772,0.554,1,-9.647,1,0.0425,0.0673,0.000269,0.115,0.669,103.001,4,"filmi, modern bollywood"
71,"5zKRKQwLVBT1WDJE7XJrnm","Shankar Mahadevan, Shaan, KK","Dil Chahta Hai","3Hks2UVvtQT8Q9VHRAJUgI",2001-06-22,"https://open.spotify.com/track/5zKRKQwLVBT1WDJE7XJrnm","Koi Kahe Kehta Rahe",58,346200,"False",0.749,0.734,1,-7.058,1,0.0594,0.00166,"6.48e-06",0.108,0.652,131.975,4,"filmi, modern bollywood"
72,"31GwWDuXFnjzOYxQh1wBGV",,,"7gKNVnTOlClolI3tEPVY03",0,"https://open.spotify.com/track/31GwWDuXFnjzOYxQh1wBGV",,0,0,"False",0.531,0.865,1,-3.389,0,0.0536,0.481,0,0.22,0.582,79.97,4,"Unknown"
73,"2NLV2sSMKbHYyqezZiqXj0","Salim–Sulaiman, Sonu Nigam, Shreya Ghoshal, Salim Merchant","Sonu Nigam: Best of Me","6t6xffp18j87wZRLXOwHa7",2011-12-16,"https://open.spotify.com/track/2NLV2sSMKbHYyqezZiqXj0","Shukran Allah (From ""Kurbaan"")",27,290053,"False",0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,3,"filmi, indian folk, modern bollywood"
74,"1puaI927CL6bpyZ6bDtWP6",,,"7a8kQ3eF4r1S6H57bmrB4x",0,"https://open.spotify.com/track/1puaI927CL6bpyZ6bDtWP6",,0,0,"False",0.624,0.944,1,-1.871,1,0.108,0.0795,0.000419,0.119,0.908,194.937,3,"Unknown"
75,"0Qs67RelQ1FHAPkVBUoTDu",,,"6tKKZLEGH7ltDJ8BVynsC5",0,"https://open.spotify.com/track/0Qs67RelQ1FHAPkVBUoTDu",,0,0,"False",0.535,0.285,4,-14.143,1,0.0307,0.836,0.00572,0.118,0.206,92.033,4,"Unknown"
76,"5tfyaHkN7zisFJPFh9oKNa","Sachin-Jigar, Sonu Nigam, Parineeti Chopra, Kausar Munir","Maana Ke Hum Yaar Nahin (Duet)","5ItTDtkyrBiOnOLvnkyXVP",2017-05-08,"https://open.spotify.com/track/5tfyaHkN7zisFJPFh9oKNa","Maana Ke Hum Yaar Nahin (Duet)",38,327505,"False",0.425,0.389,8,-11.068,1,0.0291,0.877,"1.29e-06",0.0665,0.335,90.903,4,"filmi, gujarati pop, modern bollywood"
77,"4YoJkzu02TenbJdPFpYvDh","Amit Trivedi","Lootera (Original Motion Picture Soundtrack)","4OvDDjknketV1dquFFZYmw",2013-05-29,"https://open.spotify.com/track/4YoJkzu02TenbJdPFpYvDh","Zinda",0,241894,"False",0.482,0.408,9,-9.723,1,0.0262,0.411,0.0658,0.102,0.243,89.946,4,"filmi, modern bollywood"
78,"3oFQz8s9nnr6AvrbTf4kgt","Kishore Kumar","Yaarana (Original Motion Picture Soundtrack)","6wj77HKqym2sDXULc0bgau",1981-01-01,"https://open.spotify.com/track/3oFQz8s9nnr6AvrbTf4kgt","Tere Jaisa Yaar Kahan - From ""Yaarana""",45,278773,"False",0.372,0.595,7,-11.152,1,0.0747,0.863,0.00221,0.31,0.393,104.427,4,"filmi, classic bollywood"
79,"1O5mTSQa0sCce9ghhDqIZl","A.R. Rahman, Javed Ali","Jodhaa Akbar (Original Motion Picture Soundtrack)","60Omt7taTKwehAq1gETKCW",2007-12-31,"https://open.spotify.com/track/1O5mTSQa0sCce9ghhDqIZl","Jashn-E-Bahaaraa",67,315173,"False",0.7,0.343,2,-10.474,1,0.0308,0.767,0,0.0789,0.488,137.864,4,"desi pop, filmi, modern bollywood"
80,"16kiQQ4BoLHDyj5W2fkfNK","Karan Aujla","Tauba Tauba (From ""Bad Newz"")","72nKBrp0K6Nv6Q76TmEWLY",2024-07-02,"https://open.spotify.com/track/16kiQQ4BoLHDyj5W2fkfNK","Tauba Tauba (From ""Bad Newz"")",75,207157,"False",0.676,0.745,8,-6.19,1,0.0503,0.329,"4.36e-05",0.0998,0.842,95.102,4,"punjabi pop, desi hip hop"
81,"0ZE5bNxkKHxmtGBMduynR9","Hariharan, Sukhwinder Singh","Taal (Original Motion Picture Soundtrack)","7JPibXY0VcGuYDvr8r7kfh",1999-09-01,"https://open.spotify.com/track/0ZE5bNxkKHxmtGBMduynR9","Nahin Saamne Tu (From ""Taal"")",0,358946,"False",0.456,0.247,7,-17.85,1,0.0332,0.129,0.000389,0.0724,0.0877,175.813,4,"ghazal, filmi, modern bollywood"
82,"5fW4gRS99wXOOuYRV03W5X","Mohammed Rafi, Laxmikant–Pyarelal","Loafer","5KF5oozgwfL60Ku9ND0elO",1973-03-12,"https://open.spotify.com/track/5fW4gRS99wXOOuYRV03W5X","Aaj Mausam Bada Beimaan Hai",54,374256,"False",0.355,0.426,0,-11.143,1,0.0349,0.845,0.00123,0.0916,0.601,67.926,4,"filmi, classic bollywood"
83,"20cqpJq6UspwjawaL6o1dF","Mukesh","Anari (Original Motion Picture Soundtrack)","5IQ9K4BWEVmRJoyqD2ScMN",1958-02-03,"https://open.spotify.com/track/20cqpJq6UspwjawaL6o1dF","Kisi Ki Muskurahaton Se",38,269333,"False",0.394,0.303,0,-13.401,0,0.0486,0.75,"2.04e-05",0.0656,0.837,207.806,4,"filmi, classic bollywood"
84,"6v7NjCg1b9WTGVD05vaYTN","Benny Dayal, Shalmali Kholgade","Lat Lag Gayee (From ""Race 2"")","3H2rUpEcOzxEiAAgdZRhss",2012-12-21,"https://open.spotify.com/track/6v7NjCg1b9WTGVD05vaYTN","Lat Lag Gayee (From ""Race 2"")",0,280369,"False",0.79,0.892,10,-4.038,0,0.0404,0.229,"1.24e-06",0.206,0.896,131.994,4,"filmi, modern bollywood"
85,"7s90fww50tsJakE3EkINq4","Kishore Kumar","Hits of Rajesh Khanna","5v5l8MI31CSqL29k6KhvIR",2015-12-25,"https://open.spotify.com/track/7s90fww50tsJakE3EkINq4","Roop Tera Mastana - From ""Aradhana""",0,225213,"False",0.451,0.53,8,-8.787,0,0.095,0.668,"7.13e-06",0.234,0.543,83.351,4,"filmi, classic bollywood"
86,"1QwVVMQ6AglyGK6CgRzkbz","Udit Narayan, Alka Yagnik","My Best Collection - Udit Narayan","6vEROmmCdjaXEvh12gq0aQ",2016-07-01,"https://open.spotify.com/track/1QwVVMQ6AglyGK6CgRzkbz","Abhi to Mohabbat Ka (From ""Hum Ho Gaye Aap Ke"")",46,310266,"False",0.606,0.879,7,-7.713,1,0.0462,0.266,"2.19e-06",0.0466,0.887,153.927,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
87,"2Q4HwpksnKHf2DwTr8f9hH","Kishore Kumar","Meri Awaaz Suno - Kishore Kumar","5ceXSsJsFwA2YcSTZu7c4i",2017-04-25,"https://open.spotify.com/track/2Q4HwpksnKHf2DwTr8f9hH","Pyar Diwana Hota Hai - From ""Kati Patang""",0,284133,"False",0.551,0.597,5,-9.827,1,0.0405,0.661,0,0.355,0.84,123.637,4,"filmi, classic bollywood"
88,"5fKzdTKPV9vT4WEjEdxXrt","Rahat Fateh Ali Khan, Suzanne D'Mello","De Dana Dan (Original Motion Picture Soundtrack)","1ntxc2fLSmC8ZuuxyFDONG",2009-11-02,"https://open.spotify.com/track/5fKzdTKPV9vT4WEjEdxXrt","Rishte Naate",52,286586,"False",0.637,0.825,11,-6.612,1,0.0816,0.352,0,0.389,0.836,92.029,4,"filmi, classic pakistani pop, sufi, modern bollywood, qawwali"
89,"7o65z7yxlOfbAiDxq9WZBy","Amit Trivedi, Vishal Dadlani","Udta Punjab (Original Motion Picture Soundtrack)","1bfOVZwDevYC7zI3DVxU76",2016-05-18,"https://open.spotify.com/track/7o65z7yxlOfbAiDxq9WZBy","Ud-daa Punjab",57,274701,"False",0.909,0.906,1,-3.7,1,0.206,0.0903,"1.17e-05",0.287,0.613,122.008,4,"filmi, modern bollywood"
90,"18e3XXYCv4Tx8uUl1mP3CN","Pritam, Vishal Dadlani, Shalmali Kholgade","Yeh Jawaani Hai Deewani","2Lxoc72vRTGdQfMvj7Ovi1",2013-03-30,"https://open.spotify.com/track/18e3XXYCv4Tx8uUl1mP3CN","Balam Pichkari",65,288902,"False",0.732,0.944,0,-4.115,1,0.09,0.209,0,0.401,0.957,120.02,4,"filmi, indian instrumental, modern bollywood"
91,"20Rldx5PccB7S66gBitxee","Harshdeep Kaur, Jazim Sharma","Manmarziyaan (Original Motion Picture Soundtrack)","0nWROWuGsIGx3zkHa9GKak",2018-09-13,"https://open.spotify.com/track/20Rldx5PccB7S66gBitxee","Grey Walaa Shade",0,283170,"False",0.664,0.47,0,-6.908,1,0.0474,0.629,0.00807,0.0843,0.726,163.845,4,"filmi, sufi, modern bollywood"
92,"2MmAYegcUty1DmG0Gw7AMh","Mohit Chauhan","Rockstar","3RZxrS2dDZlbsYtMRM89v8",2011-10-01,"https://open.spotify.com/track/2MmAYegcUty1DmG0Gw7AMh","Jo Bhi Main",58,273500,"False",0.558,0.565,11,-7.561,0,0.0286,0.58,"1.91e-05",0.125,0.394,135.986,4,"filmi, modern bollywood"
93,"4w5Vuz3j34QoMcOEjWpfrO","Meet Bros., Neha Kakkar, Earl Edgar","Hate Story 3","0F44EgsOiXlUgt4p4pRxuy",2015-11-04,"https://open.spotify.com/track/4w5Vuz3j34QoMcOEjWpfrO","Tu Isaq Mera",42,251007,"False",0.737,0.883,1,-2.514,1,0.0588,0.278,0.000701,0.46,0.817,86.982,4,"desi pop, filmi, modern bollywood"
94,"0nfvWMPOudSgs3wVKSougQ","The PropheC, Fateh","Chall Mere Naal","611M8vw6vO6Tmi3aNtLFld",2014-11-27,"https://open.spotify.com/track/0nfvWMPOudSgs3wVKSougQ","Chall Mere Naal",35,233257,"False",0.56,0.767,9,-3.564,0,0.0417,0.354,0,0.341,0.788,83.907,4,"desi pop, desi hip hop, desi trap, punjabi pop, punjabi hip hop"
95,"7MvQQGqYE4r0ucTarmI2Gr","Shaarib Toshi, Badshah, Indeep Bakshi, Akriti Kakar","Saturday Saturday","1mNeU7qyNqizvr56NCxkRe",2014-06-19,"https://open.spotify.com/track/7MvQQGqYE4r0ucTarmI2Gr","Saturday Saturday",54,210799,"False",0.847,0.938,8,-4.615,1,0.0974,0.149,0,0.107,0.786,130.02,4,"filmi, desi trap, desi hip hop, modern bollywood"
96,"4XxfOvudrnBRdlgzEaq1sd","Diljit Dosanjh","G.O.A.T.","0wkGNaTXbbxaD9QjvxlNGE",2020-07-29,"https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd","Born to Shine",75,213333,"False",0.762,0.826,6,-4.339,0,0.0778,0.356,0,0.324,0.667,89.985,4,"punjabi pop, filmi, modern bollywood"
97,"4Qf3kmy6VqG3jzDuzubfFz","Arijit Singh, Neeti Mohan, Sunny M.R., Neelesh Misra","Pagglait (Original Motion Picture Soundtrack)","3k1WMGUrn1raJVWoGrNPww",2021-03-15,"https://open.spotify.com/track/4Qf3kmy6VqG3jzDuzubfFz","Dil Udd Ja Re",0,303000,"False",0.316,0.304,5,-13.239,1,0.0367,0.918,0.00155,0.0861,0.276,115.747,5,"indian lo-fi, bhojpuri folk, filmi, modern bollywood"
98,"0Bph99neebTJZ6rsIhd0sN","Jubin Nautiyal, Palak Muchhal","Kaabil","1YQ3etszbfhZZNDqWmKdLa",2016-12-22,"https://open.spotify.com/track/0Bph99neebTJZ6rsIhd0sN","Kaabil Hoon",46,314062,"False",0.662,0.873,11,-3.927,1,0.0489,0.043,"1.71e-06",0.338,0.532,89.972,4,"modern bollywood, filmi, hare krishna"
99,"6p56DuuwZQYSNgeB7fgRkZ","Arijit Singh, Sunidhi Chauhan","Best Of Sunidhi Chauhan","0C0uXvpwQG1dRuHGLSvBTT",2017-08-12,"https://open.spotify.com/track/6p56DuuwZQYSNgeB7fgRkZ","Dilliwaali Girlfriend",45,260552,"False",0.688,0.941,6,-5.23,0,0.0583,0.0811,"2.89e-06",0.0697,0.909,138.047,4,"filmi, modern bollywood"
100,"0ON0JdGgRTVcCInt8j6eod","Akriti Kakar, Shahid Mallya","2 States","4PmYasI57t8uJJAOt0zKud",2014-03-14,"https://open.spotify.com/track/0ON0JdGgRTVcCInt8j6eod","Iski Uski",52,254407,"False",0.761,0.945,0,-6.089,1,0.0414,0.169,0.000148,0.0692,0.965,135.011,4,"filmi, modern bollywood"
101,"7atOebyeANuCZsGhm33YLd","Vishal Bhardwaj, Hariharan, Suresh Wadkar","Maachis (Original Motion Picture Soundtrack)","1kc4rAQ1kkW3orZ87Le7M6",1996,"https://open.spotify.com/track/7atOebyeANuCZsGhm33YLd","Chappa Chappa",49,265986,"False",0.807,0.714,0,-7.627,1,0.0961,0.302,0,0.0582,0.692,152.147,4,"filmi, garhwali pop, bhajan, hare krishna, classic bollywood, ghazal, modern bollywood"
102,"4DMbkxDubBXK7jpq6576H3","Salim–Sulaiman, Salim Merchant","MTV Unplugged Season 4: Salim Sulaiman","3xN19zyjb9iAdxZL5h6AmH",2015-01-30,"https://open.spotify.com/track/4DMbkxDubBXK7jpq6576H3","Shukran Allah - MTV Unplugged Version",26,343229,"False",0.359,0.508,1,-9.161,1,0.0759,0.758,0,0.876,0.404,84.901,4,"filmi, indian folk, modern bollywood"
103,"723pP4FLUQv1qSAnQtgl78","Atif Aslam","Zeher (Original Motion Picture Soundtrack)","5PsWxlYQv7GXgaoIJOFL13",2005-02-25,"https://open.spotify.com/track/723pP4FLUQv1qSAnQtgl78","Woh Lamhe - Remix",2,320120,"False",0.564,0.767,8,-6.933,0,0.0561,0.135,0.000463,0.0887,0.419,89.97,4,"filmi, classic pakistani pop, sufi, modern bollywood"
104,"4miDjzxV1n3DEvWXnNls0X","Hemant Kumar","Tum Pukar Lo - Revival - Classics","7mmc2eSQx672yqJGjk3Nfp",2000-02-12,"https://open.spotify.com/track/4miDjzxV1n3DEvWXnNls0X","Tum Pukar Lo Tumhara Intezar Hai Revival",0,272480,"False",0.261,0.321,1,-10.485,1,0.0368,0.494,0.726,0.106,0.23,111.499,4,"filmi, rabindra sangeet, classic bollywood"
105,"5a0Lcj2VpDVYgtg47Dx9fE","Gujri Todi, Bade Ghulam Ali Khan, Shreya Ghoshal","Delhi 6 (Original Motion Picture Soundtrack)","0Rt1PVsJ7AG2959S3joIQH",2009-01-14,"https://open.spotify.com/track/5a0Lcj2VpDVYgtg47Dx9fE","Bhor Bhaye",0,199119,"False",0.374,0.634,3,-10.463,1,0.0739,0.848,0.000114,0.208,0.527,123.834,4,"filmi, hindustani vocal, khayal, indian classical, hindustani classical, modern bollywood"
106,"08gDOjx4hYV50lyELBiBD9","Asha Bhosle, Kishore Kumar, Amit Kumar","Kasme Vaade","0TlqIoBZDK6oO5XHmimxBs",1981,"https://open.spotify.com/track/08gDOjx4hYV50lyELBiBD9","Aati Rahengi Baharen - Part I - Kasme Vaade / Soundtrack Version",0,315453,"False",0.527,0.592,5,-6.85,1,0.034,0.552,"2.41e-06",0.194,0.702,111.349,4,"Unknown"
107,"4eu27jAU2bbnyHUC3G75U8","Pritam, Benny Dayal, Shefali Alvares","Yeh Jawaani Hai Deewani","2Lxoc72vRTGdQfMvj7Ovi1",2013-03-30,"https://open.spotify.com/track/4eu27jAU2bbnyHUC3G75U8","Badtameez Dil",65,252760,"False",0.806,0.932,2,-2.228,0,0.0684,0.24,0,0.216,0.792,106.021,4,"filmi, indian instrumental, modern bollywood"
108,"114EjUlcKajU9Syfk5n0a5","Shankar Mahadevan, Sunidhi Chauhan, Jaspinder Narula","Mission Kashmir (Original Motion Picture Soundtrack)","3ElptBhJjsCJUbZltVAnat",2000-10-27,"https://open.spotify.com/track/114EjUlcKajU9Syfk5n0a5","Bumbro (From ""Mission Kashmir"")",0,307515,"False",0.718,0.833,5,-9.111,1,0.0563,0.0704,0,0.0525,0.742,135.95,4,"filmi, classic bollywood, modern bollywood"
109,"5fwxHG57mYPY2f1NZ4qvCh","Pritam, Neeraj Shridhar, Anweshaa, Aakariti, Earl D'Souza, Indie","Golmaal Returns","06Raj1ZnXjsR3g3HvpfV3J",2008-09-24,"https://open.spotify.com/track/5fwxHG57mYPY2f1NZ4qvCh","Tha Kar Ke",53,267400,"False",0.805,0.934,4,-5.843,0,0.0548,0.0745,0.0589,0.081,0.817,103.991,4,"filmi, indian instrumental, modern bollywood"
110,"5thVzD79BxlDTYy0LfHzvu","Aparshakti Khurana, Savi Kahlon","Zaroor","62yJN1YiKoDvXSrSdiXC13",2024-05-28,"https://open.spotify.com/track/5thVzD79BxlDTYy0LfHzvu","Zaroor",76,175448,"False",0.809,0.228,5,-15.365,0,0.176,0.809,0,0.104,0.912,145.024,4,"modern bollywood"
111,"4FamnSE42MmMSayJiEk3OC","Arijit Singh, Rashmi Virag, Amaal Mallik","Chal Wahan Jaate Hain","0BjXhOfLDnxfqluVjVy776",2015-07-17,"https://open.spotify.com/track/4FamnSE42MmMSayJiEk3OC","Chal Wahan Jaate Hain",50,326121,"False",0.51,0.612,7,-7.629,0,0.0372,0.412,"1.58e-05",0.156,0.193,150.041,4,"desi pop, filmi, modern bollywood"
112,"5nLnhHK9MUN7rhrFZNvnJe","Kailash Kher, Paresh Kamath, Naresh Kamath","Kailasa","4RaycLPhCCJ8wglYD4cvmD",2006-02-24,"https://open.spotify.com/track/5nLnhHK9MUN7rhrFZNvnJe","Tauba Tauba",41,232013,"False",0.867,0.85,0,-3.794,1,0.0434,0.349,0.000119,0.0471,0.967,110.045,4,"filmi, indian folk, sufi, modern bollywood"
113,"7ykgQiXOzmacwyM34f6zmR","Pritam, Arijit Singh","Holiday (Original Motion Picture Soundtrack)","7v35WAdHhl5BZAxnbNbRHn",2014-05-30,"https://open.spotify.com/track/7ykgQiXOzmacwyM34f6zmR","Ashq Na Ho",0,353103,"False",0.438,0.376,4,-6.292,0,0.0329,0.904,0,0.0924,0.344,173.944,4,"filmi, indian instrumental, modern bollywood"
114,"46hzNOUOAlivuCZZ0wE3zi","Varun Jain, Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya","Tere Vaaste (From ""Zara Hatke Zara Bachke"")","4qOiFNt1NMuyLEY8fxigSd",2023-05-22,"https://open.spotify.com/track/46hzNOUOAlivuCZZ0wE3zi","Tere Vaaste (From ""Zara Hatke Zara Bachke"")",63,189136,"False",0.762,0.717,7,-8.316,0,0.0372,0.315,"1.87e-05",0.0914,0.958,109.996,4,"desi pop, filmi, gujarati pop, modern bollywood"
115,"52XpQt2fDLozI4qlhYvWl0","AP Dhillon, Gurinder Gill, Money Musik, Shinda Kahlon","Not by Chance","3Msv5MSxcayA4sbQpQhXzu",2020-12-23,"https://open.spotify.com/track/52XpQt2fDLozI4qlhYvWl0","Fate",52,170666,"False",0.632,0.761,4,-5.958,0,0.0865,0.173,0.579,0.113,0.0679,90.006,4,"desi pop, punjabi pop, punjabi hip hop, desi hip hop"
116,"4kmCaiacvzs4Yj3NKo7vSq","Udit Narayan, Alka Yagnik","My Best Collection - Udit Narayan","6vEROmmCdjaXEvh12gq0aQ",2016-07-01,"https://open.spotify.com/track/4kmCaiacvzs4Yj3NKo7vSq","Choodi Baji Hai (From ""Yes Boss"")",41,304875,"False",0.556,0.554,11,-13.089,1,0.0595,0.704,0.000102,0.191,0.768,97.443,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
117,"2Xh29cPVZTTyhCrHfyD4h7","Shiv Hari, Lata Mangeshkar","Hits Of The 80s","2PN5IBsxSsb8Y1vqbMCrKl",1997-08-01,"https://open.spotify.com/track/2Xh29cPVZTTyhCrHfyD4h7","Mere Hathon Men Nau Nau Churiyan",0,346760,"False",0.527,0.847,0,-8.04,0,0.0792,0.695,0,0.739,0.885,104.48,4,"lata, filmi, classic bollywood"
118,"0MBlcKtrEIDOWzKYYfifLn","Kishore Kumar, Lata Mangeshkar","Pyar Mein Kabhi Kabhi","2FBiDIE6oVKuFxs6DCPM6Z",2013-01-01,"https://open.spotify.com/track/0MBlcKtrEIDOWzKYYfifLn","Gore Rang Pe Itna Gumaan Na Kar - From ""Roti""",11,286320,"False",0.381,0.822,10,-2.954,0,0.0743,0.792,0,0.181,0.84,152.91,4,"lata, filmi, classic bollywood"
119,"4cLDbXvPQdtlclviX5zloz","Arijit Singh, Nihira Joshi Deshpande, Gulzar","Best of Arijit Singh","3AR0fKVboFiOJeKjnSSdwT",2019-07-15,"https://open.spotify.com/track/4cLDbXvPQdtlclviX5zloz","Sajde",41,325459,"False",0.499,0.48,1,-6.45,1,0.0415,0.619,0,0.319,0.577,99.886,4,"marathi pop, filmi, classic bollywood, modern bollywood"
120,"5RZbS87YI2wd87SWuO0YAX","A.R. Rahman","Delhi-6","2oEJvIPxiVWejbACLjq6Lh",2009-01-19,"https://open.spotify.com/track/5RZbS87YI2wd87SWuO0YAX","Rehna Tu",46,409274,"False",0.643,0.458,11,-11.502,0,0.0594,0.327,0.00394,0.0966,0.73,82.041,4,"filmi"
121,"6okCEBcbPTgwf3bc7CT3sj","Jeet Gannguli, Mohammed Irfan","Citylights (Original Motion Picture Soundtrack)","5Hn2O2s9NQ5EaPtwAc665L",2014-05-12,"https://open.spotify.com/track/6okCEBcbPTgwf3bc7CT3sj","Muskurane - Unplugged",37,299800,"False",0.29,0.399,9,-8.309,0,0.0339,0.811,0,0.116,0.152,172.061,4,"filmi, west bengali pop, modern bollywood"
122,"3Nb0sHsDac1jX6nO8tA4Nf",,,"0LsMntGQeyWv89YBJXCNeN",0,"https://open.spotify.com/track/3Nb0sHsDac1jX6nO8tA4Nf",,0,0,"False",0.326,0.6,3,-5.882,1,0.106,0.738,"3.98e-06",0.0677,0.475,193.126,4,"Unknown"
123,"7aMvfvNjLswVjQkuT5Y0TE","Kishore Kumar, Manna Dey, R. D. Burman","The Greatest College Classics - Vol.1","2cXSCn997dmLGVEbSjn0l7",2012-01-01,"https://open.spotify.com/track/7aMvfvNjLswVjQkuT5Y0TE","Yeh Dosti Hum Nahin - Happy Version / From ""Sholay""",2,321640,"False",0.468,0.605,7,-9.365,1,0.0344,0.819,"3.44e-06",0.0997,0.542,112.31,4,"filmi, chutney, rabindra sangeet, classic bollywood"
124,"39kUfttV8A1OTQUsKjRFXs","Lata Mangeshkar, S. P. Balasubrahmanyam","Lata - Meri Aawaaz Hi Pehchaan Hai","14SL5FkNrh2Vuw5qdyhDFJ",2000-08-11,"https://open.spotify.com/track/39kUfttV8A1OTQUsKjRFXs","Aate Jaate",1,271706,"False",0.287,0.523,7,-12.892,1,0.041,0.578,0,0.732,0.491,120.274,4,"lata, filmi, classic bollywood"
125,"7xNJfilh40oaM5IIiIg1Bk","Atif Aslam","The Debut Album","4IstW8RlltyKO19hOa0FWS",2006-01-01,"https://open.spotify.com/track/7xNJfilh40oaM5IIiIg1Bk","Kuch Is Tarah",0,317080,"False",0.652,0.458,5,-8.306,1,0.0233,0.809,"6.63e-06",0.095,0.335,96.984,4,"filmi, classic pakistani pop, sufi, modern bollywood"
126,"1IfhPnZpm0IZOoAM1PDjtw","Raman Mahadevan","Taare Zameen Par","3krigkIAxyZMBcxYfE0jlE",2007-11-05,"https://open.spotify.com/track/1IfhPnZpm0IZOoAM1PDjtw","Kholo Kholo",53,311985,"False",0.539,0.313,11,-10.99,0,0.0337,0.0688,"1.65e-05",0.0935,0.239,169.863,4,"Unknown"
127,"28cmiWwePPkoq4eNpiBBGC","Vishal Bhardwaj, Rekha Bhardwaj, Birju Maharaj","Dedh Ishqiya (Original Motion Picture Soundtrack)","6riZ90G3MtHaKHgqhnqlv2",2013-12-18,"https://open.spotify.com/track/28cmiWwePPkoq4eNpiBBGC","Jagaave Saari Raina (feat. Rekha Bhardwaj & Pandit Birju Maharaj)",0,338662,"False",0.591,0.545,11,-6.286,1,0.0349,0.562,"1.91e-06",0.144,0.404,110.047,1,"filmi, hindustani vocal, modern bollywood"
128,"3jzMdR6oxUKSQ1WgCDHZah","Ankit Tiwari, Tulsi Kumar","Singham Returns","3Ho9myCfRqygtmG3a073Zx",2014-08-05,"https://open.spotify.com/track/3jzMdR6oxUKSQ1WgCDHZah","Kuchh Toh Hua Hai",42,307091,"False",0.4,0.664,5,-6.527,0,0.0371,0.51,"1.22e-06",0.114,0.428,79.795,4,"filmi, modern bollywood"
129,"3bnlel72WwhDfTGzFEBoZG","Pritam, Nikhil D'Souza","Jannat 2 (Original Motion Picture Soundtrack)","6CtqkIRtoYPHgFc1ft1DPi",2012-03-30,"https://open.spotify.com/track/3bnlel72WwhDfTGzFEBoZG","Jannatein Kahan - Power Ballad",47,271266,"False",0.426,0.806,5,-4.909,1,0.0387,0.0728,"1.63e-06",0.392,0.444,152.046,4,"indian indie, desi pop, filmi, indian instrumental, modern bollywood"
130,"0FoCoExLF6hsKwg0cexDHH","Shetu Majumdar","Tamanna Thi","1El0pBYG1MeqVQcWCOOGCh",2024-02-14,"https://open.spotify.com/track/0FoCoExLF6hsKwg0cexDHH","Tamanna Thi",23,226568,"False",0.421,0.444,0,-9.482,0,0.0307,0.237,0,0.0789,0.237,155.946,4,"Unknown"
131,"7BdVecQ6n11Qn6m5L9WDBW","Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya","Stree 2","36DaAZreJ2iN4oPZ8HBUeU",2024-08-10,"https://open.spotify.com/track/7BdVecQ6n11Qn6m5L9WDBW","Aayi Nai",71,178780,"False",0.862,0.645,1,-5.42,0,0.0418,0.589,0.000535,0.077,0.862,122.998,4,"filmi, indian folk, bhojpuri pop, modern bollywood, gujarati pop"
